Date,NE,RSSI_PUCCH(EUCell_Eric)(CRA),Site,Anomaly,Latitude,Longitude,TowerHeight,AntennaHeight,Azimuth,MTilt,ETilt
2025-09-07 11:00:00,KJ0003B,-112.11033130664741,KJ0003,False,35.83077586394418,50.975365078360824,45,26.5,120,0,Unavailable Ret
2025-09-07 11:00:00,KJ0003C,-109.63153614716641,KJ0003,False,35.81920413580783,50.969250416294585,45,26.5,240,0,2
2025-09-07 12:00:00,KJ0002A,-78.2600579185427,KJ0002,True,35.81606129684439,50.973050138793305,45,26.5,0,0,2
2025-09-07 12:00:00,KJ0002B,-76.01761936046765,KJ0002,True,35.8303460666428,50.970369599109986,45,26.5,120,0,Unavailable Ret
2025-09-07 12:00:00,KJ0002C,-113.83619920100759,KJ0002,False,35.82607816728968,50.984916097809666,45,26.5,240,0,0
2025-09-07 12:00:00,KJ0003A,-110.30020844317102,KJ0003,False,35.82437992232512,50.98445112053774,45,26.5,0,0,Unavailable Ret
2025-09-07 12:00:00,KJ0003B,-109.30039995086419,KJ0003,False,35.82028280835721,50.97859668637088,45,26.5,120,0,0
2025-09-07 12:00:00,KJ0003C,-112.00810919368402,KJ0003,False,35.82364492983275,50.988524689984686,45,26.5,240,0,2
2025-09-07 13:00:00,KJ0002A,-77.74993923700882,KJ0002,True,35.8262957515018,50.982184246743884,45,26.5,0,0,Unavailable Ret
2025-09-07 13:00:00,KJ0002B,-78.35798286928214,KJ0002,True,35.81879491908816,50.96973922883183,45,26.5,120,0,4
2025-09-07 13:00:00,KJ0002C,-111.85186201381411,KJ0002,False,35.81871333034437,50.97862785074813,45,26.5,240,0,Unavailable Ret
2025-09-07 13:00:00,KJ0003A,-109.60377928314396,KJ0003,False,35.827931100439514,50.980031577089306,45,26.5,0,0,2
2025-09-07 13:00:00,KJ0003B,-112.14299263179757,KJ0003,False,35.83200589349623,50.97697609601903,45,26.5,120,0,4
2025-09-07 13:00:00,KJ0003C,-109.22244474867747,KJ0003,False,35.82878061250418,50.97716290735281,45,26.5,240,0,Unavailable Ret
2025-09-07 14:00:00,KJ0002A,-75.48555174336909,KJ0002,True,35.81831983254763,50.98019454635862,45,26.5,0,0,0
2025-09-07 14:00:00,KJ0002B,-79.87102944481191,KJ0002,True,35.832202121649495,50.976895516664655,45,26.5,120,0,Unavailable Ret
2025-09-07 14:00:00,KJ0002C,-116.6933513971396,KJ0002,False,35.82804334519258,50.97166447086746,45,26.5,240,0,2
2025-09-07 14:00:00,KJ0003A,-110.77241635086068,KJ0003,False,35.831904069001865,50.97214604572276,45,26.5,0,0,4
2025-09-07 14:00:00,KJ0003B,-113.71575052135164,KJ0003,False,35.83132421903121,50.97455415135322,45,26.5,120,0,0
2025-09-07 14:00:00,KJ0003C,-113.57824540629795,KJ0003,False,35.82634228014259,50.980015318892484,45,26.5,240,0,2
2025-09-07 15:00:00,KJ0002A,-114.23557081511503,KJ0002,False,35.83076464526696,50.97618781457394,45,26.5,0,0,4
2025-09-07 15:00:00,KJ0002B,-115.52763347793629,KJ0002,False,35.821559606513496,50.98342927539663,45,26.5,120,0,0
2025-09-07 15:00:00,KJ0002C,-114.59796249514794,KJ0002,False,35.82826529228825,50.97325008526871,45,26.5,240,0,2
2025-09-07 15:00:00,KJ0003A,-112.56778060355666,KJ0003,False,35.82521148122222,50.97927906006957,45,26.5,0,0,4
2025-09-07 15:00:00,KJ0003B,-112.94316429647071,KJ0003,False,35.82735657870181,50.98384531527878,45,26.5,120,0,2
2025-09-07 15:00:00,KJ0003C,-112.78509999161841,KJ0003,False,35.820117402232036,50.97992674948681,45,26.5,240,0,0
2025-09-07 16:00:00,KJ0002A,-114.392244884664,KJ0002,False,35.83322479300685,50.96964118238101,45,26.5,0,0,2
2025-09-07 16:00:00,KJ0002B,-116.14949385288587,KJ0002,False,35.82700883117192,50.98733044937464,45,26.5,120,0,4
2025-09-07 16:00:00,KJ0002C,-114.46928343676466,KJ0002,False,35.824135988258796,50.984051512849106,45,26.5,240,0,Unavailable Ret
2025-09-07 16:00:00,KJ0003A,-112.550151894488,KJ0003,False,35.82711507306565,50.98404848623365,45,26.5,0,0,4
2025-09-07 16:00:00,KJ0003B,-115.38262273195704,KJ0003,False,35.83136106104548,50.97225416726625,45,26.5,120,0,0
2025-09-07 16:00:00,KJ0003C,-111.55345146250531,KJ0003,False,35.83006786671109,50.969749050008716,45,26.5,240,0,0
2025-09-07 17:00:00,KJ0002A,-110.00953183263108,KJ0002,False,35.83302211434429,50.979037080191006,45,26.5,0,0,4
2025-09-07 17:00:00,KJ0002B,-114.38664588488855,KJ0002,False,35.81727801630411,50.981366447033125,45,26.5,120,0,2
2025-09-07 17:00:00,KJ0002C,-118.99785501044252,KJ0002,False,35.831593607899606,50.972053591694234,45,26.5,240,0,4
2025-09-07 17:00:00,KJ0003A,-111.38023583192313,KJ0003,False,35.82988468140856,50.973150015177346,45,26.5,0,0,Unavailable Ret
2025-09-07 17:00:00,KJ0003B,-114.33127178801755,KJ0003,False,35.820430995003335,50.972309921007096,45,26.5,120,0,0
2025-09-07 17:00:00,KJ0003C,-116.61661559922057,KJ0003,False,35.8270254146137,50.97283682542564,45,26.5,240,0,4
2025-09-07 18:00:00,KJ0002A,-116.07067017403244,KJ0002,False,35.830265428393304,50.97357866649813,45,26.5,0,0,0
2025-09-07 18:00:00,KJ0002B,-114.28309276358075,KJ0002,False,35.83193986805525,50.9855413189091,45,26.5,120,0,Unavailable Ret
2025-09-07 18:00:00,KJ0002C,-116.27998363355489,KJ0002,False,35.815193109711025,50.985377171219454,45,26.5,240,0,2
2025-09-07 18:00:00,KJ0003A,-115.3324429694203,KJ0003,False,35.81656097328055,50.97449602261341,45,26.5,0,0,4
2025-09-07 18:00:00,KJ0003B,-115.38939459223336,KJ0003,False,35.83403984649148,50.982197358134016,45,26.5,120,0,4
2025-09-07 18:00:00,KJ0003C,-115.128376354217,KJ0003,False,35.82755189401649,50.980785848407066,45,26.5,240,0,2
2025-09-07 19:00:00,KJ0002A,-117.17415003722834,KJ0002,False,35.83177218470031,50.98778322925801,45,26.5,0,0,4
2025-09-07 19:00:00,KJ0002B,-112.53587073294155,KJ0002,False,35.82493660618709,50.9758482650002,45,26.5,120,0,0
2025-09-07 19:00:00,KJ0002C,-113.07753554638576,KJ0002,False,35.83461217692174,50.97507758871527,45,26.5,240,0,4
2025-09-07 19:00:00,KJ0003A,-111.88428777994338,KJ0003,False,35.817655104795534,50.97510326403659,45,26.5,0,0,Unavailable Ret
2025-09-07 19:00:00,KJ0003B,-116.46998288953739,KJ0003,False,35.83150143580511,50.98754969027055,45,26.5,120,0,Unavailable Ret
2025-09-07 19:00:00,KJ0003C,-117.33238562430013,KJ0003,False,35.83358992844172,50.97789627428422,45,26.5,240,0,2
2025-09-07 20:00:00,KJ0002A,-113.68201296247908,KJ0002,False,35.81781944542012,50.988201527629016,45,26.5,0,0,0
2025-09-07 20:00:00,KJ0002B,-116.62550979855354,KJ0002,False,35.83307465360843,50.9726278683577,45,26.5,120,0,Unavailable Ret
2025-09-07 20:00:00,KJ0002C,-110.17885193459053,KJ0002,False,35.82983354273908,50.9839173616542,45,26.5,240,0,2
2025-09-07 20:00:00,KJ0003A,-115.0746719874934,KJ0003,False,35.81835385002022,50.97472533473274,45,26.5,0,0,4
2025-09-07 20:00:00,KJ0003B,-116.22796006057187,KJ0003,False,35.82285812518599,50.986531737764594,45,26.5,120,0,Unavailable Ret
2025-09-07 20:00:00,KJ0003C,-110.83540062309108,KJ0003,False,35.829959288909016,50.974741446985284,45,26.5,240,0,Unavailable Ret
2025-09-07 21:00:00,KJ0002A,-115.74435646095591,KJ0002,False,35.81862219666149,50.97253264914695,45,26.5,0,0,2
2025-09-07 21:00:00,KJ0002B,-111.68759298876392,KJ0002,False,35.82688593983858,50.986102710754714,45,26.5,120,0,Unavailable Ret
2025-09-07 21:00:00,KJ0002C,-112.83052396921897,KJ0002,False,35.82543909828379,50.974598906853515,45,26.5,240,0,4
2025-09-07 21:00:00,KJ0003A,-114.6762366387601,KJ0003,False,35.83380799336492,50.971581789161576,45,26.5,0,0,4
2025-09-07 21:00:00,KJ0003B,-115.9536026999111,KJ0003,False,35.817141661491114,50.97977391364144,45,26.5,120,0,0
2025-09-07 21:00:00,KJ0003C,-114.01221025055987,KJ0003,False,35.815714983780374,50.97319817416504,45,26.5,240,0,4
2025-09-07 22:00:00,KJ0002A,-111.41304124265982,KJ0002,False,35.83122962034598,50.980172105178106,45,26.5,0,0,4
2025-09-07 22:00:00,KJ0002B,-112.10037913256258,KJ0002,False,35.82880379818118,50.97705714183681,45,26.5,120,0,2
2025-09-07 22:00:00,KJ0002C,-111.56656753198963,KJ0002,False,35.816899090362,50.980377147622654,45,26.5,240,0,4
2025-09-07 22:00:00,KJ0003A,-111.48726604494749,KJ0003,False,35.82204082797508,50.97068335916945,45,26.5,0,0,2
2025-09-07 22:00:00,KJ0003B,-109.46721188949286,KJ0003,False,35.81545886892094,50.98201435277454,45,26.5,120,0,Unavailable Ret
2025-09-07 22:00:00,KJ0003C,-111.29576335921503,KJ0003,False,35.81927124123086,50.98630217685528,45,26.5,240,0,0
2025-09-07 23:00:00,KJ0002A,-114.78275666406913,KJ0002,False,35.83357631457302,50.98521480458968,45,26.5,0,0,2
2025-09-07 23:00:00,KJ0002B,-110.12960627038508,KJ0002,False,35.83068141309077,50.96947556968714,45,26.5,120,0,2
2025-09-07 23:00:00,KJ0002C,-115.10971034126739,KJ0002,False,35.81581699053939,50.96989530515719,45,26.5,240,0,Unavailable Ret
2025-09-07 23:00:00,KJ0003A,-113.01486524707161,KJ0003,False,35.82528172970443,50.97320519745387,45,26.5,0,0,0
2025-09-07 23:00:00,KJ0003B,-114.126962481905,KJ0003,False,35.82636263508689,50.97602417493965,45,26.5,120,0,0
2025-09-07 23:00:00,KJ0003C,-109.98770900435198,KJ0003,False,35.82971358990739,50.970368797220786,45,26.5,240,0,4
2025-09-08 00:00:00,KJ0002A,-112.5743271371685,KJ0002,False,35.830924290513366,50.97540358965595,45,26.5,0,0,2
2025-09-08 00:00:00,KJ0002B,-112.79423637022599,KJ0002,False,35.8179307162268,50.98553181905191,45,26.5,120,0,Unavailable Ret
2025-09-08 00:00:00,KJ0002C,-107.53236553582141,KJ0002,False,35.81923477392892,50.97645982547336,45,26.5,240,0,0
2025-09-08 00:00:00,KJ0003A,-110.12933505998079,KJ0003,False,35.826339448751156,50.98407767223725,45,26.5,0,0,0
2025-09-08 00:00:00,KJ0003B,-113.73948339939083,KJ0003,False,35.83346109756839,50.971212875314826,45,26.5,120,0,2
2025-09-08 00:00:00,KJ0003C,-110.77704155036602,KJ0003,False,35.81634136516867,50.97725522403532,45,26.5,240,0,2
2025-09-08 01:00:00,KJ0002A,-108.75956846190552,KJ0002,False,35.82296496210005,50.9720643762395,45,26.5,0,0,Unavailable Ret
2025-09-08 01:00:00,KJ0002B,-109.73358200817293,KJ0002,False,35.82719478064107,50.97548219566616,45,26.5,120,0,0
2025-09-08 01:00:00,KJ0002C,-109.39100317620293,KJ0002,False,35.82316333991634,50.971167169703286,45,26.5,240,0,4
2025-09-08 01:00:00,KJ0003A,-108.36497723249425,KJ0003,False,35.83028144203461,50.96972080758777,45,26.5,0,0,4
2025-09-08 01:00:00,KJ0003B,-109.13880922003028,KJ0003,False,35.82582326758882,50.97690415512266,45,26.5,120,0,Unavailable Ret
2025-09-08 01:00:00,KJ0003C,-109.96647766261768,KJ0003,False,35.815745716899436,50.97523304110584,45,26.5,240,0,0
2025-09-08 02:00:00,KJ0002A,-110.24334739446093,KJ0002,False,35.816927486364264,50.97593795366973,45,26.5,0,0,0
2025-09-08 02:00:00,KJ0002B,-108.91888200485509,KJ0002,False,35.825443220475286,50.97959565869483,45,26.5,120,0,0
2025-09-08 02:00:00,KJ0002C,-107.83105630270666,KJ0002,False,35.81844557734435,50.97197625410634,45,26.5,240,0,Unavailable Ret
2025-09-08 02:00:00,KJ0003A,-108.8587691396127,KJ0003,False,35.83295497888713,50.971965674191,45,26.5,0,0,2
2025-09-08 02:00:00,KJ0003B,-110.52894061836153,KJ0003,False,35.824858545743325,50.98346972719406,45,26.5,120,0,0
2025-09-08 02:00:00,KJ0003C,-106.85681357732152,KJ0003,False,35.82107100290126,50.98556996981236,45,26.5,240,0,4
2025-09-08 03:00:00,KJ0002A,-103.72364670609953,KJ0002,False,35.82287421266368,50.983887957646076,45,26.5,0,0,2
2025-09-08 03:00:00,KJ0002B,-103.60555048997925,KJ0002,False,35.81567104805431,50.98445927727289,45,26.5,120,0,4
2025-09-08 03:00:00,KJ0002C,-104.9141551059977,KJ0002,False,35.81773872513205,50.98549859431148,45,26.5,240,0,2
2025-09-08 03:00:00,KJ0003A,-105.35838592236254,KJ0003,False,35.83367349645923,50.97358288931955,45,26.5,0,0,Unavailable Ret
2025-09-08 03:00:00,KJ0003B,-104.99999707980196,KJ0003,False,35.81983338535097,50.98572424650572,45,26.5,120,0,Unavailable Ret
2025-09-08 03:00:00,KJ0003C,-106.89125053128156,KJ0003,False,35.825759429797245,50.97432769210405,45,26.5,240,0,2
2025-09-08 04:00:00,KJ0002A,-109.30583143185211,KJ0002,False,35.815595388284834,50.974279972106885,45,26.5,0,0,4
2025-09-08 04:00:00,KJ0002B,-104.15044839010946,KJ0002,False,35.82906691991722,50.982773902228736,45,26.5,120,0,4
2025-09-08 04:00:00,KJ0002C,-102.65460586325044,KJ0002,False,35.821726121968204,50.982261863141716,45,26.5,240,0,2
2025-09-08 04:00:00,KJ0003A,-107.05417740523158,KJ0003,False,35.82362147056025,50.97148809226993,45,26.5,0,0,2
2025-09-08 04:00:00,KJ0003B,-107.0836581170525,KJ0003,False,35.83461664607587,50.969355391975284,45,26.5,120,0,Unavailable Ret
2025-09-08 04:00:00,KJ0003C,-103.95876166303638,KJ0003,False,35.81863264176898,50.97803301639319,45,26.5,240,0,2
2025-09-08 05:00:00,KJ0002A,-104.2833674273856,KJ0002,False,35.819263521582464,50.974984328340426,45,26.5,0,0,Unavailable Ret
2025-09-08 05:00:00,KJ0002B,-107.47410763772821,KJ0002,False,35.833148840964014,50.98436580955032,45,26.5,120,0,2
2025-09-08 05:00:00,KJ0002C,-105.77209036283631,KJ0002,False,35.829955659565506,50.98679929293695,45,26.5,240,0,0
2025-09-08 05:00:00,KJ0003A,-107.58932473939227,KJ0003,False,35.82861811443822,50.975650896709595,45,26.5,0,0,4
2025-09-08 05:00:00,KJ0003B,-107.43570897230845,KJ0003,False,35.81948625666186,50.96931415507289,45,26.5,120,0,0
2025-09-08 05:00:00,KJ0003C,-104.48165932997874,KJ0003,False,35.8337750307558,50.97493204711548,45,26.5,240,0,0
2025-09-08 06:00:00,KJ0002A,-104.017584669176,KJ0002,False,35.833339275959126,50.977232547656136,45,26.5,0,0,2
2025-09-08 06:00:00,KJ0002B,-105.71605875949398,KJ0002,False,35.81908396283141,50.977240081481625,45,26.5,120,0,4
2025-09-08 06:00:00,KJ0002C,-105.71753187219029,KJ0002,False,35.82647504784625,50.969066050731776,45,26.5,240,0,Unavailable Ret
2025-09-08 06:00:00,KJ0003A,-105.1630456536387,KJ0003,False,35.82108413024104,50.97379746717456,45,26.5,0,0,2
2025-09-08 06:00:00,KJ0003B,-108.46240260688985,KJ0003,False,35.83428600826714,50.979723973250074,45,26.5,120,0,4
2025-09-08 06:00:00,KJ0003C,-102.01012354509353,KJ0003,False,35.82551735882363,50.98016143292896,45,26.5,240,0,Unavailable Ret
2025-09-08 07:00:00,KJ0002A,-105.65387014634155,KJ0002,False,35.82580737125552,50.969851462076484,45,26.5,0,0,Unavailable Ret
2025-09-08 07:00:00,KJ0002B,-103.61023027377253,KJ0002,False,35.82301991588121,50.97210673296178,45,26.5,120,0,4
2025-09-08 07:00:00,KJ0002C,-106.5856226581987,KJ0002,False,35.831156106244265,50.98744796840339,45,26.5,240,0,Unavailable Ret
2025-09-08 07:00:00,KJ0003A,-106.59471859690674,KJ0003,False,35.818674988304686,50.96985118375919,45,26.5,0,0,4
2025-09-08 07:00:00,KJ0003B,-103.81565182518182,KJ0003,False,35.81583587697963,50.978690707614284,45,26.5,120,0,0
2025-09-08 07:00:00,KJ0003C,-106.7204392474021,KJ0003,False,35.8293605846045,50.978527823712014,45,26.5,240,0,4
2025-09-08 08:00:00,KJ0002A,-108.14472625752295,KJ0002,False,35.82624991756567,50.984948646586,45,26.5,0,0,4
2025-09-08 08:00:00,KJ0002B,-105.45105603741186,KJ0002,False,35.833026053419395,50.97978829680759,45,26.5,120,0,0
2025-09-08 08:00:00,KJ0002C,-107.2825983753504,KJ0002,False,35.82297911162817,50.98243394433666,45,26.5,240,0,0
2025-09-08 08:00:00,KJ0003A,-108.36103978128773,KJ0003,False,35.831357131096524,50.980536772633776,45,26.5,0,0,4
2025-09-08 08:00:00,KJ0003B,-107.56136510247137,KJ0003,False,35.82764008962513,50.974036562758805,45,26.5,120,0,2
2025-09-08 08:00:00,KJ0003C,-104.45338059770786,KJ0003,False,35.82155621908302,50.97507823811073,45,26.5,240,0,0
2025-09-08 09:00:00,KJ0002A,-107.40274882422545,KJ0002,False,35.8196206317036,50.98228767686583,45,26.5,0,0,0
2025-09-08 09:00:00,KJ0002B,-109.32076308495746,KJ0002,False,35.817632151880424,50.979751642435836,45,26.5,120,0,2
2025-09-08 09:00:00,KJ0002C,-108.671805751128,KJ0002,False,35.82956901894795,50.97604949010283,45,26.5,240,0,2
2025-09-08 09:00:00,KJ0003A,-107.12604454272238,KJ0003,False,35.81550878492812,50.988635128268186,45,26.5,0,0,0
2025-09-08 09:00:00,KJ0003B,-105.25401869203075,KJ0003,False,35.82636614100502,50.98616203090756,45,26.5,120,0,4
2025-09-08 09:00:00,KJ0003C,-104.23359949930499,KJ0003,False,35.834513491101816,50.98420010870626,45,26.5,240,0,4
2025-09-08 10:00:00,KJ0002A,-81.69715332497915,KJ0002,True,35.82609463633369,50.9858514905603,45,26.5,0,0,2
2025-09-08 10:00:00,KJ0002B,-84.76467505585902,KJ0002,True,35.823402457277936,50.97441876152147,45,26.5,120,0,4
2025-09-08 10:00:00,KJ0002C,-104.56083492527823,KJ0002,False,35.81513400794679,50.985207608495585,45,26.5,240,0,4
2025-09-08 10:00:00,KJ0003A,-106.90914542687023,KJ0003,False,35.824229001175446,50.97868464630365,45,26.5,0,0,Unavailable Ret
2025-09-08 10:00:00,KJ0003B,-109.4046327614776,KJ0003,False,35.83011726727716,50.973900526818404,45,26.5,120,0,Unavailable Ret
2025-09-08 10:00:00,KJ0003C,-108.85399027691706,KJ0003,False,35.82504277165038,50.970060142860106,45,26.5,240,0,4
2025-09-08 11:00:00,KJ0002A,-78.23516250479396,KJ0002,True,35.826694836546174,50.98090300240246,45,26.5,0,0,Unavailable Ret
2025-09-08 11:00:00,KJ0002B,-84.9459507632733,KJ0002,True,35.81483692541913,50.97640201539575,45,26.5,120,0,Unavailable Ret
2025-09-08 11:00:00,KJ0002C,-110.1765116958513,KJ0002,False,35.82865708612309,50.97350665645298,45,26.5,240,0,0
2025-09-08 11:00:00,KJ0003A,-107.26294612697271,KJ0003,False,35.828032813568576,50.98188470706265,45,26.5,0,0,4
2025-09-08 11:00:00,KJ0003B,-106.56013128850161,KJ0003,False,35.81570993642471,50.98352302518083,45,26.5,120,0,2
2025-09-08 11:00:00,KJ0003C,-108.05503105561978,KJ0003,False,35.818479048023,50.98072283725513,45,26.5,240,0,Unavailable Ret
2025-09-08 12:00:00,KJ0002A,-84.86317585239318,KJ0002,True,35.8164419744001,50.97401183182269,45,26.5,0,0,Unavailable Ret
2025-09-08 12:00:00,KJ0002B,-80.17286526923066,KJ0002,True,35.83035910934365,50.98229694266977,45,26.5,120,0,Unavailable Ret
2025-09-08 12:00:00,KJ0002C,-111.09168517194216,KJ0002,False,35.82808648949705,50.98814605447261,45,26.5,240,0,0
2025-09-08 12:00:00,KJ0003A,-111.74051244703445,KJ0003,False,35.830929578017354,50.98068033685578,45,26.5,0,0,Unavailable Ret
2025-09-08 12:00:00,KJ0003B,-109.9750013561855,KJ0003,False,35.81619788171808,50.97063753703472,45,26.5,120,0,2
2025-09-08 12:00:00,KJ0003C,-104.26319388866646,KJ0003,False,35.817359713602805,50.98484412695367,45,26.5,240,0,2
2025-09-08 13:00:00,KJ0002A,-77.85281166497964,KJ0002,True,35.82067706842882,50.979349406147115,45,26.5,0,0,Unavailable Ret
2025-09-08 13:00:00,KJ0002B,-75.05584732441126,KJ0002,True,35.82691962501052,50.97499772764032,45,26.5,120,0,0
2025-09-08 13:00:00,KJ0002C,-110.55885554509318,KJ0002,False,35.82072648194993,50.96886224188392,45,26.5,240,0,4
2025-09-08 13:00:00,KJ0003A,-110.99791638591606,KJ0003,False,35.8164433455172,50.987325741415894,45,26.5,0,0,0
2025-09-08 13:00:00,KJ0003B,-108.8688787506717,KJ0003,False,35.81513486886419,50.98341556108901,45,26.5,120,0,Unavailable Ret
2025-09-08 13:00:00,KJ0003C,-107.82443144305815,KJ0003,False,35.83286411020891,50.98558526014277,45,26.5,240,0,0
2025-09-08 14:00:00,KJ0002A,-84.0558110233952,KJ0002,True,35.83144036666224,50.98720795084163,45,26.5,0,0,2
2025-09-08 14:00:00,KJ0002B,-81.81737958614274,KJ0002,True,35.832695302365124,50.98173805810585,45,26.5,120,0,Unavailable Ret
2025-09-08 14:00:00,KJ0002C,-113.25510931281792,KJ0002,False,35.81481061437691,50.98308274091761,45,26.5,240,0,0
2025-09-08 14:00:00,KJ0003A,-111.94655405482337,KJ0003,False,35.82589713362432,50.971804349241985,45,26.5,0,0,2
2025-09-08 14:00:00,KJ0003B,-110.15960258160679,KJ0003,False,35.83396263292545,50.98015489901226,45,26.5,120,0,0
2025-09-08 14:00:00,KJ0003C,-112.23140700550441,KJ0003,False,35.825872239421166,50.98508516241981,45,26.5,240,0,4
2025-09-08 15:00:00,KJ0002A,-110.69905319641761,KJ0002,False,35.82258452695753,50.97364598246901,45,26.5,0,0,4
2025-09-08 15:00:00,KJ0002B,-116.71317085657319,KJ0002,False,35.8244109475462,50.9716003097404,45,26.5,120,0,Unavailable Ret
2025-09-08 15:00:00,KJ0002C,-110.69847121563666,KJ0002,False,35.832282370574745,50.98875137800981,45,26.5,240,0,2
2025-09-08 15:00:00,KJ0003A,-118.5111512190029,KJ0003,False,35.82408628499455,50.97524054633124,45,26.5,0,0,0
2025-09-08 15:00:00,KJ0003B,-115.170964857393,KJ0003,False,35.82826014525347,50.9824838337851,45,26.5,120,0,0
2025-09-08 15:00:00,KJ0003C,-116.80073939730738,KJ0003,False,35.828703075456204,50.976133413524686,45,26.5,240,0,Unavailable Ret
2025-09-08 16:00:00,KJ0002A,-113.89687706811296,KJ0002,False,35.82867844256113,50.982852229927886,45,26.5,0,0,0
2025-09-08 16:00:00,KJ0002B,-116.38163238620275,KJ0002,False,35.83089191339267,50.97735875416934,45,26.5,120,0,4
2025-09-08 16:00:00,KJ0002C,-112.8400658930966,KJ0002,False,35.81854279879595,50.96935379289739,45,26.5,240,0,2
2025-09-08 16:00:00,KJ0003A,-111.45123558861593,KJ0003,False,35.82096059590981,50.97868108978765,45,26.5,0,0,0
2025-09-08 16:00:00,KJ0003B,-115.05305255231016,KJ0003,False,35.81732099579797,50.988109598949485,45,26.5,120,0,Unavailable Ret
2025-09-08 16:00:00,KJ0003C,-113.49723494271929,KJ0003,False,35.820455249408255,50.9748015130105,45,26.5,240,0,0
2025-09-08 17:00:00,KJ0002A,-116.53623574509801,KJ0002,False,35.81595053828007,50.97094966854922,45,26.5,0,0,Unavailable Ret
2025-09-08 17:00:00,KJ0002B,-114.65906066445864,KJ0002,False,35.82429328592544,50.970173877628106,45,26.5,120,0,4
2025-09-08 17:00:00,KJ0002C,-112.62187444481283,KJ0002,False,35.81564157919693,50.978802598870956,45,26.5,240,0,Unavailable Ret
2025-09-08 17:00:00,KJ0003A,-113.87929363845458,KJ0003,False,35.82279333589022,50.98081190214809,45,26.5,0,0,0
2025-09-08 17:00:00,KJ0003B,-113.15697169277443,KJ0003,False,35.831008488406056,50.98050260438199,45,26.5,120,0,2
2025-09-08 17:00:00,KJ0003C,-114.35197035907251,KJ0003,False,35.83268270506692,50.97033276862159,45,26.5,240,0,4
2025-09-08 18:00:00,KJ0002A,-117.73164831083088,KJ0002,False,35.82884476547754,50.97996929274697,45,26.5,0,0,4
2025-09-08 18:00:00,KJ0002B,-115.29793861953459,KJ0002,False,35.833641537054675,50.97943427932216,45,26.5,120,0,0
2025-09-08 18:00:00,KJ0002C,-115.74836055198037,KJ0002,False,35.83014054632443,50.98288214908227,45,26.5,240,0,0
2025-09-08 18:00:00,KJ0003A,-115.31113138904367,KJ0003,False,35.83414095033104,50.98140239062487,45,26.5,0,0,Unavailable Ret
2025-09-08 18:00:00,KJ0003B,-115.56876929921302,KJ0003,False,35.823055594556635,50.987534598309765,45,26.5,120,0,4
2025-09-08 18:00:00,KJ0003C,-111.8188358547643,KJ0003,False,35.830610296831196,50.975199651026806,45,26.5,240,0,4
2025-09-08 19:00:00,KJ0002A,-115.00571806979744,KJ0002,False,35.816050735272576,50.97562610534619,45,26.5,0,0,Unavailable Ret
2025-09-08 19:00:00,KJ0002B,-114.153124156387,KJ0002,False,35.81813105042963,50.97006209335239,45,26.5,120,0,Unavailable Ret
2025-09-08 19:00:00,KJ0002C,-117.13629393785683,KJ0002,False,35.817112923567905,50.986505472028526,45,26.5,240,0,4
2025-09-08 19:00:00,KJ0003A,-118.20431782566676,KJ0003,False,35.814813730563415,50.98111958912546,45,26.5,0,0,0
2025-09-08 19:00:00,KJ0003B,-110.84396388090528,KJ0003,False,35.816038925802616,50.98511446687444,45,26.5,120,0,2
2025-09-08 19:00:00,KJ0003C,-116.38822033048821,KJ0003,False,35.829419849549645,50.97154710869946,45,26.5,240,0,0
2025-09-08 20:00:00,KJ0002A,-114.48501394037419,KJ0002,False,35.82684613467891,50.98047473294842,45,26.5,0,0,2
2025-09-08 20:00:00,KJ0002B,-116.72071454612069,KJ0002,False,35.83217338590653,50.97478723062617,45,26.5,120,0,Unavailable Ret
2025-09-08 20:00:00,KJ0002C,-116.56562632677455,KJ0002,False,35.82949731352984,50.97301661870989,45,26.5,240,0,2
2025-09-08 20:00:00,KJ0003A,-115.04753456502003,KJ0003,False,35.819108330627735,50.96967928146887,45,26.5,0,0,2
2025-09-08 20:00:00,KJ0003B,-113.90497895765778,KJ0003,False,35.82171961707447,50.98490023763053,45,26.5,120,0,2
2025-09-08 20:00:00,KJ0003C,-112.27615449228273,KJ0003,False,35.82540940682043,50.982407837710056,45,26.5,240,0,Unavailable Ret
2025-09-08 21:00:00,KJ0002A,-113.94412457253641,KJ0002,False,35.820736516038,50.97170938914036,45,26.5,0,0,4
2025-09-08 21:00:00,KJ0002B,-111.9276952441713,KJ0002,False,35.832208756657955,50.9762709302264,45,26.5,120,0,0
2025-09-08 21:00:00,KJ0002C,-112.52435542226098,KJ0002,False,35.83137877341878,50.97044373513624,45,26.5,240,0,4
2025-09-08 21:00:00,KJ0003A,-110.55730768927616,KJ0003,False,35.83063819501014,50.98715576478908,45,26.5,0,0,Unavailable Ret
2025-09-08 21:00:00,KJ0003B,-114.94899343297122,KJ0003,False,35.833627603391186,50.971326916828616,45,26.5,120,0,2
2025-09-08 21:00:00,KJ0003C,-111.73823698856293,KJ0003,False,35.834564990781985,50.975353696041275,45,26.5,240,0,2
2025-09-08 22:00:00,KJ0002A,-111.62804922099991,KJ0002,False,35.82642290451819,50.98755874496497,45,26.5,0,0,0
2025-09-08 22:00:00,KJ0002B,-117.56449217043937,KJ0002,False,35.832711305777025,50.971822816518795,45,26.5,120,0,Unavailable Ret
